"balançoire","Hôtel de Ville, Quai de l'Hôtel de ville, Paris","park","48.8545","2.35383","75004","bala_75004_421","pa-75004","kfex3075","kfex3075_422"
"Balançoires","1 Allée de la Comtesse de Ségur, Paris","amusement_park","48.8796","2.30955","75008","Bala_75008_928","am-75008","kfex3075","kfex3075_929"
"Bamboo Restaurant","70 Rue Baudricourt, Paris","restaurant","48.8252","2.36246","75013","Bamb_75013_1405","re-75013","kfex3075","kfex3075_1406"
"Bambous Garden","Paris","park","48.8925","2.39196","75019","Bamb_75019_2192","pa-75019","kfex3075","kfex3075_2193"
"Banc stylé","125 Quai de Valmy, Paris","park","48.876","2.3637","75010","Banc_75010_1007","pa-75010","kfex3075","kfex3075_1008"
"Bao Wong","68 Boulevard de Picpus, Paris","restaurant","48.8454","2.40238","75012","Bao_75012_1265","re-75012","kfex3075","kfex3075_1266"
"Bar Sciences","Hébergé pour les Bars au 1er étage du Lutèce, 8 Boulevard Saint-Michel, Paris","museum","48.8525","2.34179","75001","Bar_75001_131","mu-75001","kfex3075","kfex3075_132"
"BAR DES SPORTS","73 Avenue du Général Michel Bizot, Paris","restaurant","48.8364","2.40296","75012","BAR_75012_1277","re-75012","kfex3075","kfex3075_1278"
"Bar-Brasserie LE REINITAS","18 rue du Poteau, Place Charles Bernard, Paris","restaurant","48.8935","2.34274","75018","Bar-_75018_2114","re-75018","kfex3075","kfex3075_2115"
"Basilique du Sacré-Cœur de Montmartre","35 Rue du Chevalier de la Barre, Paris","playground","48.8867","2.3431","75018","Basi_75018_2159","pl-75018","kfex3075","kfex3075_2160"
"Bassins du Champ de Mars","Place Jacques Rueff, Paris","park","48.8561","2.29791","75007","Bass_75007_728","pa-75007","kfex3075","kfex3075_729"
"Bassin aux Otaries","Route de Ceinture du Lac Daumesnil, Paris","zoo","48.832","2.4173","75012","Bass_75012_1337","zo-75012","kfex3075","kfex3075_1338"
"Bastille Hostel","6 Rue Trousseau, Paris","playground","48.8509","2.37875","75011","Bast_75011_1168","pl-75011","kfex3075","kfex3075_1169"
"Bateaux-Mouches","Pont de l'Alma, Port de la Conférence, Paris","restaurant","48.864","2.30594","75007","Bate_75007_732","re-75007","kfex3075","kfex3075_733"
"Bâtiment des Girafes","53 Avenue de Saint-Maurice, Paris","zoo","48.8325","2.41995","75012","Bâti_75012_1341","zo-75012","kfex3075","kfex3075_1342"
"Beaubourg","82 Rue Beaubourg, Paris","museum","48.8644","2.35543","75003","Beau_75003_363","mu-75003","kfex3075","kfex3075_364"
"Beauty Body'Minute","60 Rue Orfila, Paris","playground","48.8668","2.39758","75020","Beau_75020_2470","pl-75020","kfex3075","kfex3075_2471"
"Bed and Bamboo","60 Boulevard de Picpus, Paris","playground","48.8446","2.40254","75012","Bed_75012_1311","pl-75012","kfex3075","kfex3075_1312"
"Bed & Breakfast The Welcoming Dragon","90 Avenue d'Ivry, Paris","playground","48.8252","2.36216","75013","Bed_75013_1472","pl-75013","kfex3075","kfex3075_1473"
"Bees-Impact","Stop Green Bulshit, Planet","park","48.8785","2.36422","75010","Bees_75010_1012","pa-75010","kfex3075","kfex3075_1013"
"Beijing House","25 Rue de Bagnolet, Paris","restaurant","48.8568","2.39624","75020","Beij_75020_2439","re-75020","kfex3075","kfex3075_2440"
"Bel Ami Café","7 Rue Saint-Benoît, Paris","restaurant","48.855","2.33317","75001","Bel_75001_67","re-75001","kfex3075","kfex3075_68"
"Belambra Hotel \"Magendie\"","2-4 Rue Magendie, Paris","restaurant","48.8341","2.34619","75005","Bela_75005_525","re-75005","kfex3075","kfex3075_526"
"Belleville Park","47 Rue des Couronnes, Paris","park","48.8711","2.38471","75011","Bell_75011_1054","pa-75011","kfex3075","kfex3075_1055"
"Bellevilloise - Bar Ephemeral","88 Rue de Ménilmontant, Paris","park","48.8691","2.39158","75020","Bell_75020_2360","pa-75020","kfex3075","kfex3075_2361"
"Belushi's Paris (Canal)","159 Rue de Crimée, Paris","restaurant","48.8885","2.37901","75019","Belu_75019_2255","re-75019","kfex3075","kfex3075_2256"
"BENKAY TEPPAN-YAKI","61 Quai de Grenelle, Paris","restaurant","48.85","2.28341","75015","BENK_75015_1698","re-75015","kfex3075","kfex3075_1699"
"Benny Velvet Flames Institute","19 Rue Ferdinand Duval, Paris","museum","48.857","2.35963","75003","Benn_75003_369","mu-75003","kfex3075","kfex3075_370"
"Benoit Paris","20 Rue Saint-Martin, Paris","restaurant","48.8584","2.35007","75001","Beno_75001_65","re-75001","kfex3075","kfex3075_66"
"Bercy Beaucoup","5 Boulevard Poniatowski, Paris","park","48.8301","2.39165","75012","Berc_75012_1218","pa-75012","kfex3075","kfex3075_1219"
"Bercy Village","28 Rue François Truffaut, Paris","restaurant","48.8328","2.38619","75012","Berc_75012_1233","re-75012","kfex3075","kfex3075_1234"
"Berges de Seine","Quai d'Orsay, Paris","park","48.863","2.30985","75007","Berg_75007_694","pa-75007","kfex3075","kfex3075_695"
"Best Western Hôtel Opéra Drouot","4 Rue de la Grange Batelière, Paris","playground","48.8731","2.34245","75002","Best_75002_243","pl-75002","kfex3075","kfex3075_244"
"Best Western Quartier Latin Panthéon","71 Rue Monge, Paris","playground","48.8437","2.35243","75005","Best_75005_585","pl-75005","kfex3075","kfex3075_586"
"Best Western Premier The Blake Paris Gare Saint Lazare","18 Rue de Constantinople, Paris","playground","48.8804","2.31959","75008","Best_75008_925","pl-75008","kfex3075","kfex3075_926"
"Best Western Anjou Lafayette","4 rue Riboutté (angle, 82 Rue La Fayette, Paris","playground","48.8762","2.34661","75009","Best_75009_994","pl-75009","kfex3075","kfex3075_995"
"Best Western Plus 61 Paris Nation","61 Rue de la Voûte, Paris","playground","48.8466","2.41024","75012","Best_75012_1303","pl-75012","kfex3075","kfex3075_1304"
"Best Western Allegro Nation","33 Avenue du Docteur Arnold Netter, Paris","playground","48.8431","2.40505","75012","Best_75012_1306","pl-75012","kfex3075","kfex3075_1307"
"Best Western Plus La Demeure","51 Boulevard Saint-Marcel, Paris","playground","48.8378","2.35583","75013","Best_75013_1482","pl-75013","kfex3075","kfex3075_1483"
"Best Western Bretagne Montparnasse","33 Rue Raymond Losserand, Paris","playground","48.8354","2.32114","75014","Best_75014_1611","pl-75014","kfex3075","kfex3075_1612"
"Best Western Nouvel Orléans Montparnasse","25 Avenue du Général Leclerc, Paris","playground","48.831","2.33002","75014","Best_75014_1619","pl-75014","kfex3075","kfex3075_1620"
"Best Western Hôtel Montcalm Paris 15 (Hôtel Paris 75015)","50 Avenue Félix Faure, Paris","playground","48.8409","2.28701","75015","Best_75015_1753","pl-75015","kfex3075","kfex3075_1754"
"Best Western Plus Opéra Batignolles","165 Rue de Rome, Paris","playground","48.8871","2.31432","75017","Best_75017_2021","pl-75017","kfex3075","kfex3075_2022"
"Best Western Hotel Le Montmartre Saint-Pierre","10 Rue de Clignancourt, Paris","playground","48.8844","2.34734","75018","Best_75018_2151","pl-75018","kfex3075","kfex3075_2152"
"Be You Luxury Apart'Hôtel 16","39 Rue Octave Feuillet, Paris","playground","48.8628","2.27003","75016","BeY_75016_1907","pl-75016","kfex3075","kfex3075_1908"
"Bibliothèque-musée de l'Opéra","Opéra Garnier, 8 Rue Scribe, Paris","museum","48.872","2.33171","75002","Bibl_75002_234","mu-75002","kfex3075","kfex3075_235"
"Bibliothèque de l'Arsenal","1 Rue de Sully, Paris","museum","48.8503","2.36354","75003","Bibl_75003_359","mu-75003","kfex3075","kfex3075_360"
"Bibliothèque Notre-Dame de Grace de Passy","12 Rue Nicolo, Paris","museum","48.8587","2.28067","75016","Bibl_75016_1880","mu-75016","kfex3075","kfex3075_1881"
"Bici Poetica","3 Avenue George V, Paris","museum","48.8653","2.30114","75007","Bici_75007_795","mu-75007","kfex3075","kfex3075_796"
"Big Buddha Bois le Vent","17 Rue Bois le Vent, Paris","restaurant","48.8575","2.27544","75016","Big_75016_1855","re-75016","kfex3075","kfex3075_1856"
"Birding France","9 Rue Christiani, Paris","park","48.8858","2.34852","75018","Bird_75018_2076","pa-75018","kfex3075","kfex3075_2077"
"Bistro Volnay","8 Rue Volney, Paris","restaurant","48.8692","2.32986","75008","Bist_75008_881","re-75008","kfex3075","kfex3075_882"
"Bistrot HOTARU","18 Rue Rodier, Paris","restaurant","48.8782","2.34274","75009","Bist_75009_962","re-75009","kfex3075","kfex3075_963"
"bistrot Melac","42 Rue Léon Frot, Paris","restaurant","48.8556","2.38674","75011","bist_75011_1128","re-75011","kfex3075","kfex3075_1129"
"Bistrot XII","19 Rue Edouard Robert, Paris","restaurant","48.8375","2.3984","75012","Bist_75012_1281","re-75012","kfex3075","kfex3075_1282"
"Bistrotters","9 Rue Decrès, Paris","restaurant","48.8328","2.31488","75014","Bist_75014_1570","re-75014","kfex3075","kfex3075_1571"
"Bistrot Le Cap","30 Rue Péclet, Paris","restaurant","48.8408","2.29984","75015","Bist_75015_1705","re-75015","kfex3075","kfex3075_1706"
"Bistrot Le 90","90 Rue de la Tour, Paris","restaurant","48.8618","2.27849","75016","Bist_75016_1865","re-75016","kfex3075","kfex3075_1866"
"Bistrot La Renaissance","112 Rue Championnet, Paris","restaurant","48.8958","2.33974","75018","Bist_75018_2091","re-75018","kfex3075","kfex3075_2092"
"Bistrot du Métro","10 Place Gambetta, Paris","restaurant","48.8653","2.39855","75020","Bist_75020_2411","re-75020","kfex3075","kfex3075_2412"
"Bizz'art","167 Quai de Valmy, Paris","restaurant","48.8791","2.36648","75010","Bizz_75010_1026","re-75010","kfex3075","kfex3075_1027"
"BLC Design Hôtel","4 Rue Richard Lenoir, Paris","playground","48.8544","2.3826","75011","BLC_75011_1149","pl-75011","kfex3075","kfex3075_1150"
"Blend","44 Rue d'Argout, Paris","restaurant","48.8659","2.34367","75002","Blen_75002_219","re-75002","kfex3075","kfex3075_220"
"blog de corinne bacharach","42 Boulevard du Temple, Paris","museum","48.8657","2.36565","75003","blog_75003_361","mu-75003","kfex3075","kfex3075_362"
"BLOOM HOUSE HOTEL RESTAURANT & SPA PARIS","23 Rue du Château Landon, Paris","park","48.8815","2.36263","75010","BLOO_75010_1019","pa-75010","kfex3075","kfex3075_1020"
"Boca","11bis Rue Blanche, Paris","restaurant","48.8784","2.33148","75008","Boca_75008_879","re-75008","kfex3075","kfex3075_880"
"Body'Minute","43 Rue de Meaux, Paris","playground","48.8806","2.37265","75019","Body_75019_2335","pl-75019","kfex3075","kfex3075_2336"
"Boggo","112 Rue Caulaincourt, Paris","restaurant","48.8896","2.34134","75018","Bogg_75018_2140","re-75018","kfex3075","kfex3075_2141"
"Bois de Boulogne","Paris","park","48.862","2.25231","75016","Bois_75016_1769","pa-75016","kfex3075","kfex3075_1770"
"Boîte à livre","10 Rue Emile Blemont, Paris","museum","48.8949","2.34196","75018","Boît_75018_2143","mu-75018","kfex3075","kfex3075_2144"
"Bomb Squad Paris","94 Boulevard de Sébastopol, Paris","amusement_park","48.8665","2.35302","75001","Bomb_75001_186","am-75001","kfex3075","kfex3075_187"
"Bong Restaurant","42 Rue Blomet, Paris","restaurant","48.8428","2.30574","75015","Bong_75015_1703","re-75015","kfex3075","kfex3075_1704"
"Boomforest","18 Rue Riquet, Paris","park","48.8884","2.37449","75019","Boom_75019_2211","pa-75019","kfex3075","kfex3075_2212"
"Boucherie de Flandre","45 Avenue de Flandre, Paris","playground","48.8867","2.37141","75019","Bouc_75019_2350","pl-75019","kfex3075","kfex3075_2351"
"Bouillon Chartier Grands Boulevards","7 Rue du Faubourg Montmartre, Paris","restaurant","48.8719","2.34305","75001","Boui_75001_55","re-75001","kfex3075","kfex3075_56"
"Bouillon Julien","16 Rue du Faubourg Saint-Denis, Paris","restaurant","48.8706","2.35323","75002","Boui_75002_204","re-75002","kfex3075","kfex3075_205"
"Boulangerie Eric Kayser - 14 Monge","14 Rue Monge, Paris","restaurant","48.8489","2.34961","75005","Boul_75005_546","re-75005","kfex3075","kfex3075_547"
"Boulangerie- Pâtisserie AU BEC SUCRE by Frederick Comyn","254 Avenue Daumesnil, Paris","restaurant","48.8367","2.40272","75012","Boul_75012_1275","re-75012","kfex3075","kfex3075_1276"
"Boulangerie Eric Kayser - Commerce","79 Rue du Commerce, Paris","restaurant","48.8448","2.29415","75015","Boul_75015_1699","re-75015","kfex3075","kfex3075_1700"
"Boulangerie Eric Kayser - Mozart","79 Avenue Mozart, Paris","restaurant","48.8529","2.26858","75016","Boul_75016_1823","re-75016","kfex3075","kfex3075_1824"
"Bourse de Commerce - Pinault Collection","2 Rue de Viarmes, Paris","museum","48.8628","2.34271","75001","Bour_75001_150","mu-75001","kfex3075","kfex3075_151"
"Bourdelle Museum","18 Rue Antoine Bourdelle, Paris","museum","48.8432","2.31864","75006","Bour_75006_660","mu-75006","kfex3075","kfex3075_661"
"Boutique Hôtel Mareuil Paris","51 Rue de Malte, Paris","playground","48.866","2.3675","75003","Bout_75003_388","pl-75003","kfex3075","kfex3075_389"
"Boutique Hôtel de la Place des Vosges","12 Rue de Birague, Paris","playground","48.8545","2.36518","75004","Bout_75004_472","pl-75004","kfex3075","kfex3075_473"
"Boutiques de Musées","8-10 Avenue Ledru Rollin, Paris","museum","48.8459","2.36868","75005","Bout_75005_580","mu-75005","kfex3075","kfex3075_581"
"Brasserie Flo","7 Cour des Petites Écuries, Paris","restaurant","48.8726","2.35269","75002","Bras_75002_213","re-75002","kfex3075","kfex3075_214"
"Brasserie de l'Hôtel du Nord","102 Quai de Jemmapes, Paris","restaurant","48.8735","2.36411","75003","Bras_75003_312","re-75003","kfex3075","kfex3075_313"
"Brasserie Fouquet's Paris","99 Avenue des Champs-Élysées, Paris","restaurant","48.8714","2.30126","75008","Bras_75008_858","re-75008","kfex3075","kfex3075_859"
"Brassaï Garden","Square Brassaï, Paris","park","48.8287","2.34936","75013","Bras_75013_1367","pa-75013","kfex3075","kfex3075_1368"
"Brasil Tropical","36 Rue du Départ, Paris","restaurant","48.8416","2.32196","75014","Bras_75014_1560","re-75014","kfex3075","kfex3075_1561"
"Brasserie La Lorraine","2 Place des Ternes, Paris","restaurant","48.8779","2.29889","75017","Bras_75017_1979","re-75017","kfex3075","kfex3075_1980"
"Brazil Forest","101 Avenue des Champs-Élysées, Paris","park","48.8715","2.30026","75008","Braz_75008_813","pa-75008","kfex3075","kfex3075_814"
"Breakfast in America - Marais","4 Rue Malher, Paris","restaurant","48.8556","2.36138","75003","Brea_75003_330","re-75003","kfex3075","kfex3075_331"
"Breakfast in America - Latin Quarter","17 Rue des Écoles, Paris","restaurant","48.8479","2.35111","75004","Brea_75004_443","re-75004","kfex3075","kfex3075_444"
"Breizh Café","109 Rue Vieille du Temple, Paris","restaurant","48.8606","2.36181","75003","Brei_75003_315","re-75003","kfex3075","kfex3075_316"
"Bricorama Paris","Centre Commercial Italie, 2, Paris","playground","48.829","2.35585","75013","Bric_75013_1492","pl-75013","kfex3075","kfex3075_1493"
"Britannique Hotel - Paris Centre","20 Avenue Victoria, Paris","playground","48.8583","2.34638","75001","Brit_75001_166","pl-75001","kfex3075","kfex3075_167"
"Brittany - Hotel & Cocktail Bar","3-5 Rue Saint-Lazare, Paris","playground","48.8768","2.33834","75009","Brit_75009_988","pl-75009","kfex3075","kfex3075_989"
"Buddha-Bar","8-12 Rue Boissy d'Anglas, Paris","restaurant","48.8681","2.32165","75001","Budd_75001_66","re-75001","kfex3075","kfex3075_67"
"Buffalo Grill","117 Avenue du Général Leclerc, Paris","restaurant","48.8243","2.32619","75014","Buff_75014_1584","re-75014","kfex3075","kfex3075_1585"
"Bulahwene ka Nguluve","Paris","park","48.8648","2.39867","75020","Bula_75020_2370","pa-75020","kfex3075","kfex3075_2371"
"Bureau des longitudes","Paris","museum","48.8217","2.33517","75014","Bure_75014_1606","mu-75014","kfex3075","kfex3075_1607"
"Burger King","279 Avenue Daumesnil, Paris","restaurant","48.8359","2.40654","75012","Burg_75012_1271","re-75012","kfex3075","kfex3075_1272"
"Business Game","14 Avenue des Champs-Élysées, Paris","museum","48.8697","2.30944","75008","Busi_75008_898","mu-75008","kfex3075","kfex3075_899"
"Bust of Johann Strauss","19 Place Johann Strauss, Paris","park","48.8685","2.35978","75003","Bust_75003_285","pa-75003","kfex3075","kfex3075_286"
"C.O.Q Hotel Paris","15 Rue Edouard Manet, Paris","playground","48.8329","2.35731","75013","C.O._75013_1483","pl-75013","kfex3075","kfex3075_1484"
"C'Sters Café","4 Place Edouard Renard, Paris","restaurant","48.8347","2.40744","75012","C'St_75012_1261","re-75012","kfex3075","kfex3075_1262"
"Cabinet de curiosités Bonnier de la Mosson","38 Rue Geoffroy-Saint-Hilaire, Paris","museum","48.8427","2.35581","75005","Cabi_75005_568","mu-75005","kfex3075","kfex3075_569"
"Cabinet de réalité virtuelle","36 Rue Geoffroy-Saint-Hilaire, Paris","museum","48.8419","2.35638","75005","Cabi_75005_569","mu-75005","kfex3075","kfex3075_570"
"Cadet Residence (appart hôtel Paris 9)","7 Rue Cadet, Paris","playground","48.8748","2.34274","75002","Cade_75002_249","pl-75002","kfex3075","kfex3075_250"
"Cadenas d'amour grillage","Montmartre, Paris","park","48.8867","2.33889","75018","Cade_75018_2074","pa-75018","kfex3075","kfex3075_2075"
"Café Kitsuné Tuileries","208 Rue de Rivoli, Paris","Coffee Shop","48.8645","2.33039","75001","Café_75001_18","Co-75001","kfex3075","kfex3075_19"
"Café Kitsuné Palais Royal","51 Galerie de Montpensier, Paris","Coffee Shop","48.8656","2.33725","75001","Café_75001_2","Co-75001","kfex3075","kfex3075_3"
"Café de la Paix","5 Place de l'Opéra, Paris","restaurant","48.8709","2.33176","75001","Café_75001_60","re-75001","kfex3075","kfex3075_61"
"Café Beaubourg","43 Rue Saint-Merri, Paris","restaurant","48.86","2.35102","75003","Café_75003_325","re-75003","kfex3075","kfex3075_326"
"Café de l'Industrie","16 Rue Saint Sabin, Paris","restaurant","48.8557","2.37183","75003","Café_75003_331","re-75003","kfex3075","kfex3075_332"
"Café El Sur","35 Boulevard Saint-Germain, Paris","restaurant","48.8494","2.3515","75004","Café_75004_445","re-75004","kfex3075","kfex3075_446"
"Café Delmas","2 Place de la Contrescarpe, Paris","restaurant","48.8446","2.34941","75005","Café_75005_540","re-75005","kfex3075","kfex3075_541"
"Café Cassette","73 Rue de Rennes, Paris","restaurant","48.8508","2.33064","75006","Café_75006_644","re-75006","kfex3075","kfex3075_645"
"Café de l'Esplanade","52 Rue Fabert, Paris","restaurant","48.8582","2.311","75007","Café_75007_767","re-75007","kfex3075","kfex3075_768"
